date,temperature,windSpeed,precipitation
1998-05-20,15.8697405,2.2347913,3.3715312
1998-05-21,20.282875,0.17592977,1.1703477
1998-05-22,18.826084,0.20304114,8.741567
1998-05-23,22.789883,2.1152449,3.4629853
1998-05-24,18.307142,4.1912036,0.3755005
1998-05-25,16.771488,2.7321835,3.6312778
1998-05-26,16.90933,2.1282468,1.9220147
1998-05-27,18.944548,0.15196428,4.962486
1998-05-28,18.691849,6.41761,2.9181714
1998-05-29,17.81299,5.045534,2.9503055
1998-05-30,0.0,0.0,0.0
1998-05-31,16.897459,1.3656645,3.9698746
1998-06-01,18.779123,3.434884,4.325981
1998-06-02,17.83658,2.654442,0.41867086
1998-06-03,18.952085,1.7919444,3.6671724
1998-06-04,16.796907,0.73010445,8.074157
1998-06-05,19.754606,0.60778296,0.89876974
1998-06-06,19.081274,3.6556027,6.081585
1998-06-07,19.608892,0.8846036,4.453821
1998-06-08,18.09496,2.4194736,3.2463188
1998-06-09,21.404797,4.449999,4.9262695
1998-06-10,19.88235,0.25579694,8.830692
1998-06-11,387.22736,54.982468,31.00792
1998-06-12,20.101015,0.27317476,6.3063307
1998-06-13,406.51166,1.8229519,96.94911
1998-06-14,18.314053,1.2035716,3.1182442
1998-06-15,19.78762,1.7794756,4.6406283
1998-06-16,375.57794,6.411808,90.84108
1998-06-17,17.099424,0.19969071,2.6573715
1998-06-18,19.402723,0.5068985,2.144316
1998-06-19,21.07483,1.1603787,3.86958
1998-06-20,20.150616,1.0733213,1.7365792
1998-06-21,21.226282,1.2413706,8.009286
1998-06-22,21.644423,0.8159916,1.4747798
1998-06-23,21.465899,2.4083657,0.73099965
1998-06-24,324.26526,21.69382,38.970074
1998-06-25,15.863698,2.3698368,8.722367
1998-06-26,21.14329,0.37817076,7.647684
1998-06-27,20.610365,5.997649,0.90361965
1998-06-28,21.887135,9.44546,15.085292
1998-06-29,22.44592,1.1990403,3.2675471
1998-06-30,19.154922,0.27396888,2.095772
1998-07-01,354.82486,28.196255,81.62875
1998-07-02,17.820557,1.9228045,5.158368
1998-07-03,17.679283,1.0056847,15.967857
1998-07-04,19.993477,0.91983503,0.5256756
1998-07-05,17.848701,0.0623017,0.48852116
1998-07-06,21.607891,2.0369473,7.338169
1998-07-07,18.876322,3.7259657,3.9424975
1998-07-08,19.306032,0.21431223,1.5944232
1998-07-09,18.031788,2.6938345,7.379724
1998-07-10,16.3146,2.4559252,6.298565
1998-07-11,17.43337,7.0313597,7.900442
1998-07-12,22.157146,0.24689594,6.548706
1998-07-13,21.35077,6.0041943,6.8577065
1998-07-14,18.645409,6.4976716,1.3710276
1998-07-15,21.571482,2.4001312,0.1288746
1998-07-16,21.276411,0.9846958,0.7859398
1998-07-17,382.12952,27.710682,120.63968
1998-07-18,16.674776,2.047578,4.3766093
1998-07-19,22.552402,0.34346503,9.625203
1998-07-20,16.223072,0.4258791,1.3315434
1998-07-21,20.579432,4.3242607,2.1608222
1998-07-22,18.83517,2.8914862,3.729083
1998-07-23,22.694107,1.8441048,1.0710049
1998-07-24,19.906464,0.44878417,0.53827024
1998-07-25,19.892527,4.901246,2.8103132
1998-07-26,19.64422,0.091133125,3.7595265
1998-07-27,20.199686,4.3835382,9.439899
1998-07-28,20.449005,5.944258,9.691711
1998-07-29,17.18116,0.16532844,3.497257
1998-07-30,18.225616,3.0441418,3.2692251
1998-07-31,23.21171,6.0750012,4.592335
1998-08-01,18.574097,0.15065944,1.1456871
1998-08-02,18.166122,2.1793187,5.5886884
1998-08-03,22.519062,2.2236562,2.2295146
1998-08-04,18.195965,1.3687614,3.2847366
1998-08-05,13.9218235,1.4753776,6.547673
1998-08-06,20.44319,0.1908523,3.1465373
1998-08-07,18.33509,0.3524485,5.553769
1998-08-08,17.34682,1.8676571,4.2700624
1998-08-09,385.3281,237.14566,104.554756
1998-08-10,16.611696,0.2910669,4.94789
1998-08-11,21.286177,0.9271279,2.1368515
1998-08-12,16.78672,0.25309178,6.819442
1998-08-13,17.070572,1.0256368,1.8681036
1998-08-14,21.040854,0.59684956,6.167335
1998-08-15,18.494335,2.9589288,2.3713531
1998-08-16,16.627687,1.0078864,11.8876915
1998-08-17,17.354588,0.7504292,0.22623774
1998-08-18,18.818256,0.23870832,3.9335775
1998-08-19,17.082834,1.8810146,3.9926057
1998-08-20,13.811405,3.3872263,7.523106
1998-08-21,17.46759,0.58580434,0.54787105
1998-08-22,15.089189,1.7623314,0.38011342
1998-08-23,17.87876,0.39586282,3.5306025
1998-08-24,12.853001,2.4932766,2.208149
1998-08-25,17.587183,2.1020749,0.959711
1998-08-26,18.25422,1.7094495,2.5473661
1998-08-27,18.528074,0.0015189355,8.951682
1998-08-28,17.096184,2.2962751,3.355951
1998-08-29,15.857723,3.7100685,3.0939295
1998-08-30,19.847761,0.8726162,7.7708373
1998-08-31,343.3745,109.22047,107.39738
1998-09-01,14.767621,3.6188803,1.6179564
1998-09-02,16.662373,3.0954504,0.9431165
1998-09-03,12.190189,1.57708,5.107887
1998-09-04,14.685119,0.7122546,0.56343657
1998-09-05,13.752365,2.8766572,4.271041
1998-09-06,13.497537,0.61041504,5.439546
1998-09-07,15.36902,3.3033423,1.6824529
1998-09-08,14.281706,4.624966,7.5249043
1998-09-09,16.495352,2.8697464,12.558802
1998-09-10,8.310141,0.5702262,3.8167915
1998-09-11,15.137188,0.087154776,3.6848469
1998-09-12,13.39763,1.8988532,1.031936
1998-09-13,12.620468,2.252335,4.5727963
1998-09-14,9.29915,0.94865197,8.14884
1998-09-15,11.072494,0.7792518,3.559975
1998-09-16,14.420679,0.05572233,0.69588304
1998-09-17,254.90839,44.33898,23.505611
1998-09-18,10.880194,0.16284443,9.628279
1998-09-19,12.939301,1.1372492,4.9034233
1998-09-20,15.612911,0.027045723,3.1679144
1998-09-21,11.767839,0.7108509,12.082853
1998-09-22,12.684152,0.9708141,5.151915
1998-09-23,13.180849,2.1338222,3.223991
1998-09-24,9.2330265,2.9678938,10.030824
1998-09-25,6.802013,5.1544557,2.8986387
1998-09-26,11.312928,10.761857,3.4421053
1998-09-27,10.826862,6.9673486,3.7695436
1998-09-28,7.655939,1.4370972,1.153809
1998-09-29,8.43481,1.0139422,1.5631573
1998-09-30,7.9318924,1.4945799,2.9448013
1998-10-01,11.197486,4.0089655,8.484211
1998-10-02,10.365231,4.330265,0.93834704
1998-10-03,11.357958,0.3561124,6.229815
1998-10-04,7.537815,0.790339,3.4970286
1998-10-05,9.177054,0.4728475,5.4154863
1998-10-06,10.170034,0.24313554,10.110788
1998-10-07,8.098567,5.268383,0.058258355
1998-10-08,6.791205,3.5423799,7.3456173
1998-10-09,6.96824,7.656877,3.9544964
1998-10-10,5.9273376,5.2634635,1.2318656E-4
1998-10-11,8.964924,0.1195556,3.6453364
1998-10-12,8.113306,1.3517745,0.62145674
1998-10-13,9.834553,1.6813143,1.4727988
1998-10-14,3.6706922,4.238775,4.5081563
1998-10-15,11.353383,6.784214,3.447011
1998-10-16,8.461798,3.7267938,0.4903201
1998-10-17,9.5231085,0.8236761,7.3141575
1998-10-18,7.402551,1.1690763,4.5400105
1998-10-19,8.967443,6.3973227,1.1230503
1998-10-20,8.6083555,0.44416285,1.7549253
1998-10-21,2.9748197,4.028489,6.6272345
1998-10-22,4.574456,2.041066,5.512517
1998-10-23,6.4426713,2.038479,2.193951
1998-10-24,4.5294566,0.40694448,7.54007
1998-10-25,131.68408,7.1755714,117.45537
1998-10-26,6.0004163,1.0239167,5.2597647
1998-10-27,5.6335616,0.7926754,3.444833
1998-10-28,6.298053,7.519618,2.1295216
1998-10-29,4.8687024,0.45264143,9.434379
1998-10-30,106.32661,15.146566,109.756744
1998-10-31,74.866066,86.11293,24.43182
1998-11-01,0.83717674,0.40570003,5.3643804
1998-11-02,6.7271066,1.4999223,2.6199145
1998-11-03,8.16041,6.5552726,1.0214059
1998-11-04,5.6526084,5.984425,5.68049
1998-11-05,4.924092,0.19894715,1.5754069
1998-11-06,3.9573355,0.3243502,4.285416
1998-11-07,7.9566517,0.29566026,3.195797
1998-11-08,5.046728,1.297287,0.80945724
1998-11-09,4.568647,0.1961423,5.6526318
1998-11-10,6.62739,0.11969934,10.379669
1998-11-11,137.40607,1.1522307,288.43643
1998-11-12,2.1018279,1.5664414,6.1833134
1998-11-13,101.463234,40.727135,98.91608
1998-11-14,3.1119058,2.0647717,7.924866
1998-11-15,2.7566557,1.5700833,0.90010136
1998-11-16,2.5758686,3.25111,2.1192482
1998-11-17,2.2623394,0.9774051,0.25561428
1998-11-18,-0.0069842907,4.9980536,5.4857974
1998-11-19,0.17121036,1.6713704,2.5240774
1998-11-20,6.4482856,3.0810592,2.711328
1998-11-21,3.6709383,3.1257925,3.2696483
1998-11-22,3.9980342,0.11273363,9.712269
1998-11-23,1.8460418,2.2845645,3.0726798
1998-11-24,3.4869256,1.5303577,8.038378
1998-11-25,-1.9207131,3.3019483,5.5480075
1998-11-26,0.7551471,3.882099,12.046103
1998-11-27,1.6130573,1.9145733,1.1907576
1998-11-28,0.69513077,1.5221632,5.806755
1998-11-29,3.4420438,0.6890244,0.49415448
1998-11-30,0.0051767086,0.1679772,5.6117287
1998-12-01,1.1080552,0.020897513,3.681623
1998-12-02,1.0991316,1.7600644,3.9357395
1998-12-03,-1.1167426,0.5770324,6.555552
1998-12-04,2.3273203,0.21443367,2.0508392
1998-12-05,0.790726,1.4202689,2.606561
1998-12-06,1.8891928,0.061714232,11.382347
1998-12-07,-3.226402,2.3037367,2.0958908
1998-12-08,0.99160963,2.1637723,6.684914
1998-12-09,12.282281,25.872812,104.39906
1998-12-10,0.6055634,0.6815956,4.7110763
1998-12-11,-2.41324,0.055481076,3.2103355
1998-12-12,0.0025146345,0.7849538,7.843314
1998-12-13,2.1372273,4.7156854,0.42862538
1998-12-14,30.189308,5.414733,169.27483
1998-12-15,-0.5816302,2.7584414,1.0700296
1998-12-16,1.9328768,0.17140348,8.395219
1998-12-17,-1.2008522,3.8317597,2.1057017
1998-12-18,-0.34926817,0.03041721,3.4879065
1998-12-19,1.8072913,1.7730076,2.4333022
1998-12-20,-2.1586711,1.6705958,7.0552273
1998-12-21,-1.9262846,0.4868838,7.272
1998-12-22,2.7905004,0.20453548,2.8030212
1998-12-23,-2.2764893,4.007407,6.7105327
1998-12-24,2.528016,2.5001621,1.0831643
1998-12-25,-1.3238398,1.3451393,9.869101
1998-12-26,1.540323,1.3638147,0.1945096
1998-12-27,0.71362907,0.12571743,0.5770765
1998-12-28,-2.2114508,5.1771913,1.9501442
1998-12-29,19.166948,20.15509,268.8928
1998-12-30,0.017436793,2.9028285,3.7115965
1998-12-31,0.37212306,0.20133245,7.291314
1999-01-01,1.6524782,2.4392295,8.326923
1999-01-02,-0.79961616,2.9944634,0.11148014
1999-01-03,-0.22031894,2.8320172,3.7907546
1999-01-04,-31.374666,21.686012,28.552399
1999-01-05,-1.4591641,5.1224737,5.2052727
1999-01-06,-2.6510546,0.79673576,2.644747
1999-01-07,-1.8460555,2.5021524,2.9023762
1999-01-08,-3.5300527,4.6188717,3.453604
1999-01-09,1.4222335,2.216885,12.609883
1999-01-10,0.38249275,0.4816285,2.1026604
1999-01-11,2.5414376,1.1424564,1.4452862
1999-01-12,-0.5278774,0.64240295,0.29851606
1999-01-13,-2.5403607,3.4126997,2.9318209
1999-01-14,0.66943026,3.0284097,1.4514526
1999-01-15,1.5741425,0.1958704,1.8100791
1999-01-16,1.2788731,0.69874686,5.180725
1999-01-17,-0.02294712,0.30761606,1.8512985
1999-01-18,-0.1935651,2.8386178,3.5884604
1999-01-19,2.8000588,3.6006944,3.5747707
1999-01-20,-2.4828475,0.10617479,0.39907372
1999-01-21,2.5780892,1.4592166,1.2385695
1999-01-22,0.9039108,3.5836322,3.4503663
1999-01-23,1.0279686,1.0427591,4.331869
1999-01-24,-0.52613777,1.3505166,2.13745
1999-01-25,4.752176,0.12336343,5.2491293
1999-01-26,2.4680421,1.514582,7.354101
1999-01-27,1.3003827,1.5418706,3.6026754
1999-01-28,-1.2089208,0.6297198,0.007066062
1999-01-29,-8.379675,57.77161,21.573895
1999-01-30,3.5348175,2.728939,6.809287
1999-01-31,2.9086914,0.98986864,1.5971501
1999-02-01,2.378441,0.19687739,6.7679195
1999-02-02,1.492845,3.0644553,4.543613
1999-02-03,-2.6482322,3.8941312,4.0053945
1999-02-04,5.6757627,0.7036653,6.203344
1999-02-05,0.6438665,1.4870251,1.90373
1999-02-06,1.4488175,4.204947,11.341433
1999-02-07,1.2790906,0.7196705,3.3924475
1999-02-08,2.1086686,1.4590421,13.386528
1999-02-09,0.25284886,0.72106826,3.0495613
1999-02-10,-0.47697827,0.61174506,2.4191375
1999-02-11,0.22551091,2.1593993,3.6429393
1999-02-12,6.685553,0.75502855,1.4473794
1999-02-13,2.689358,1.5086675,4.696526
1999-02-14,2.2842414,0.5394647,5.570334
1999-02-15,6.648748,0.3037783,4.1773734
1999-02-16,2.3739288,1.7678214,4.4032927
1999-02-17,5.8393183,0.4670313,5.4781795
1999-02-18,5.3979597,0.6410621,0.101547584
1999-02-19,1.0710052,1.2852876,8.330335
1999-02-20,3.752819,7.3088436,2.298767
1999-02-21,2.367622,5.2824316,0.13213833
1999-02-22,2.2671177,0.29261333,0.52518237
1999-02-23,5.556564,3.5299826,0.5088809
1999-02-24,5.800053,1.0195715,6.655322
1999-02-25,3.8419154,3.5827975,0.8630303
1999-02-26,2.8157547,2.135005,1.8728355
1999-02-27,5.391791,0.99033195,1.7183411
1999-02-28,0.537621,0.8093783,8.503518
1999-03-01,3.1116421,0.03758404,4.2846565
1999-03-02,5.937916,2.4941583,0.43818694
1999-03-03,4.9575067,0.61693585,11.215942
1999-03-04,0.5930186,4.8956556,4.4236507
1999-03-05,3.9809453,1.5590656,6.7592845
1999-03-06,2.3128424,2.737673,6.2808523
1999-03-07,4.099114,0.12795742,4.0527234
1999-03-08,5.695191,0.699101,0.09634644
1999-03-09,95.36482,46.727676,110.361626
1999-03-10,9.740971,1.2852186,0.3909854
1999-03-11,8.687468,2.896939,8.442329
1999-03-12,6.081781,3.0815156,0.16514076
1999-03-13,2.706069,0.6094667,7.991655
1999-03-14,5.0444765,2.4823554,1.078464
1999-03-15,7.279875,1.0820248,7.8283925
1999-03-16,11.385323,9.791632,2.6040757
1999-03-17,8.108235,0.3872258,4.875094
1999-03-18,10.729146,5.711247,10.932183
1999-03-19,7.426465,1.764891,6.280437
1999-03-20,9.092379,0.79995376,0.7331769
1999-03-21,9.189527,1.1374652,1.4321581
1999-03-22,11.603583,0.36431018,0.002594484
1999-03-23,8.505006,0.112002045,1.1329386
1999-03-24,7.607813,0.36466125,0.6032597
1999-03-25,134.08585,1.9601793,14.507895
1999-03-26,9.09844,2.2552354,5.8431773
1999-03-27,6.390404,0.07273146,5.5758147
1999-03-28,141.42923,7.6739473,9.810025
1999-03-29,13.056454,0.30911484,8.657085
1999-03-30,10.693812,0.9477965,6.9510264
1999-03-31,7.757422,1.8925049,0.83568203
1999-04-01,10.488227,1.1450628,6.6922092
1999-04-02,177.45683,9.2111225,66.24155
1999-04-03,6.252434,0.9122277,0.9847526
1999-04-04,10.649847,3.3583705,6.887445
1999-04-05,10.842336,4.9667516,2.0759382
1999-04-06,10.627957,3.9711792,4.0999174
1999-04-07,12.497471,0.19306126,0.42509434
1999-04-08,11.022682,0.79534286,0.81567013
1999-04-09,12.534356,2.8435767,1.0243386
1999-04-10,238.76193,34.126858,111.2275
1999-04-11,9.24597,1.4610134,0.90528274
1999-04-12,12.661771,0.18229115,1.3620201
1999-04-13,11.880269,1.3393772,2.5405674
1999-04-14,14.051738,1.7718251,1.1207602
1999-04-15,12.81909,14.700912,3.7471664
1999-04-16,10.377597,0.3914139,6.11023
1999-04-17,12.941442,2.4639087,0.51171654
1999-04-18,12.80275,0.77839607,7.833748
1999-04-19,9.960494,0.7573572,8.668671
1999-04-20,16.555023,1.0135634,2.5361445
1999-04-21,212.45996,35.793427,41.896072
1999-04-22,12.629622,1.4224021,2.47345
1999-04-23,11.637778,0.5388769,5.032975
1999-04-24,13.215866,0.16213319,0.9887175
1999-04-25,225.16402,15.859701,194.7403
1999-04-26,13.148276,0.95864564,5.476016
1999-04-27,15.455873,0.7749612,7.798833
1999-04-28,14.547181,0.4973628,1.2664828
1999-04-29,17.952631,1.7820008,3.7992365
1999-04-30,17.955154,2.6876824,1.7421902
1999-05-01,11.924428,2.3386369,4.0237465
1999-05-02,20.2368,2.4865685,10.630828
1999-05-03,18.053272,2.9471798,2.1409538
1999-05-04,17.705446,1.8856347,5.545238
1999-05-05,12.416146,1.9786685,1.5296615
1999-05-06,12.848664,1.779855,2.1754665
1999-05-07,21.489834,2.6821241,0.48177242
1999-05-08,18.76894,5.040637,10.834182
1999-05-09,13.915224,0.9201088,7.6312065
1999-05-10,17.517654,1.128072,5.4240017
1999-05-11,19.298712,0.0040664203,5.5053654
1999-05-12,18.38549,1.534118,6.894429
1999-05-13,17.351954,7.0034637,8.673903
1999-05-14,16.064795,0.6126115,3.3066201
1999-05-15,15.451718,2.6761014,3.4848723
1999-05-16,19.66471,1.5980012,1.8867604
1999-05-17,14.929681,2.9020462,9.763508
1999-05-18,18.706938,0.6866113,3.1685784
1999-05-19,17.653345,0.06881073,3.040452
1999-05-20,17.123388,2.4051516,0.44343466
1999-05-21,18.656412,0.3486046,7.0512223
1999-05-22,20.201328,1.8427653,8.157283
1999-05-23,17.980066,0.27550122,0.57595545
1999-05-24,18.004047,1.3762039,0.67847574
1999-05-25,18.53409,1.5102313,0.4725668
1999-05-26,20.130701,0.29129958,2.80585
1999-05-27,19.735056,2.153938,2.8354557
1999-05-28,17.64529,0.7540489,2.707031
1999-05-29,16.85432,1.2901934,3.4197938
1999-05-30,16.934675,0.5833343,2.0067792
1999-05-31,21.72932,6.260719,1.2346251
1999-06-01,20.63117,3.2864382,7.825838
1999-06-02,0.0,0.0,0.0
1999-06-03,17.182117,3.8134081,9.429682
1999-06-04,19.425194,5.7618427,0.5240028
1999-06-05,20.368341,2.2794924,0.403794
1999-06-06,18.845583,0.75980383,3.5449204
1999-06-07,18.293139,3.9393268,8.263628
1999-06-08,20.74585,1.368707,3.7375953
1999-06-09,22.556395,1.3476524,0.9856887
1999-06-10,14.74222,2.1676717,0.33364806
1999-06-11,433.72803,39.38429,113.6766
1999-06-12,20.705935,1.9317803,2.3559947
1999-06-13,15.939048,1.1029185,1.8213338
1999-06-14,18.359152,1.0047877,1.364894
1999-06-15,20.879087,0.73319024,1.6726421
1999-06-16,18.316576,2.1488833,2.680713
1999-06-17,22.316015,0.18566313,6.9585533
1999-06-18,19.55193,5.9045186,0.7227237
1999-06-19,19.970985,4.4737606,1.577649
1999-06-20,21.088064,0.81074446,8.574131
1999-06-21,22.656242,0.1321999,10.38479
1999-06-22,22.09851,0.97213596,5.9420686
1999-06-23,19.687311,0.8668709,0.78836876
1999-06-24,21.316248,1.9390539,5.0619364
1999-06-25,19.68962,0.65005654,1.9781787
1999-06-26,22.318735,1.9346415,2.701049
1999-06-27,19.626186,3.8127382,0.8943155
1999-06-28,23.548492,0.046158575,1.5979668
1999-06-29,21.009388,1.920654,7.297554
1999-06-30,20.16848,1.6085734,0.84000754
1999-07-01,18.903,0.8507171,2.4962308
1999-07-02,19.790884,0.63354826,4.806659
1999-07-03,19.6234,2.4535792,4.603567
1999-07-04,18.991138,0.70899886,1.9202092
1999-07-05,22.008242,3.6632411,6.518723
1999-07-06,18.762104,0.6691902,1.0122068
1999-07-07,20.66467,0.066214465,0.19377972
1999-07-08,21.314796,1.6097938,2.4356787
1999-07-09,19.494486,1.1723778,4.7276397
1999-07-10,20.212132,1.0691693,0.7416385
1999-07-11,23.168282,2.707276,2.812633
1999-07-12,16.061583,0.2087917,2.7048573
1999-07-13,17.710367,0.57905644,7.7626534
1999-07-14,18.618225,0.7085674,1.419937
1999-07-15,16.515297,0.59831697,1.3272284
1999-07-16,17.617994,5.149864,3.418825
1999-07-17,20.010159,1.9602509,1.1159328
1999-07-18,21.979258,1.0482746,5.05052
1999-07-19,19.700678,14.129311,12.156185
1999-07-20,20.905636,1.6307551,6.000188
1999-07-21,21.004776,3.0331342,5.6825266
1999-07-22,18.294512,1.5108443,4.400793
1999-07-23,19.498888,6.4802933,4.6703258
1999-07-24,14.6349745,1.7817417,0.21280985
1999-07-25,18.472734,3.6076617,7.3488164
1999-07-26,17.11162,4.3909736,7.1976466
1999-07-27,19.29313,1.3955808,5.171993
1999-07-28,16.290176,0.40106556,2.5265312
1999-07-29,22.184166,0.34154686,1.8194509
1999-07-30,22.477436,2.4639714,4.0901375
1999-07-31,18.280865,3.7995665,0.89220375
1999-08-01,23.750767,1.3447689,1.4943731
1999-08-02,15.1783285,0.016636612,7.2543454
1999-08-03,21.113623,2.739374,0.77270985
1999-08-04,18.528406,1.2171465,9.96175
1999-08-05,20.432919,1.7483108,4.950173
1999-08-06,18.791325,1.2871102,0.98303014
1999-08-07,406.54544,120.72295,13.679438
1999-08-08,17.665936,4.92136,9.923721
1999-08-09,16.98965,0.86816037,9.171586
1999-08-10,16.610678,1.6787032,0.85529244
1999-08-11,16.747103,0.30632317,1.0954541
1999-08-12,14.837521,0.58857536,9.4110985
1999-08-13,14.513562,1.7224604,9.535998
1999-08-14,16.450394,0.48261756,0.4590314
1999-08-15,18.050695,0.60759306,5.72575
1999-08-16,16.800625,9.563408,2.7868052
1999-08-17,18.178349,3.2860134,8.981177
1999-08-18,15.209148,1.3198096,6.23513
1999-08-19,21.50758,3.0296636,3.5730693
1999-08-20,17.375378,1.4883306,9.33863
1999-08-21,12.752724,1.460908,3.203223
1999-08-22,16.296732,5.5388727,6.601614
1999-08-23,14.320265,0.70657796,3.3551114
1999-08-24,17.430098,0.54342914,8.415734
1999-08-25,15.105473,0.128445,0.040541764
1999-08-26,20.638115,1.428763,0.056966346
1999-08-27,13.465139,2.5377505,4.041748
1999-08-28,13.24536,1.5722978,5.3478475
1999-08-29,14.458382,1.5039895,4.007418
1999-08-30,11.272632,0.9801039,5.4685254
1999-08-31,14.807633,0.9853247,0.36187947
1999-09-01,16.375694,0.24411681,2.0784345
1999-09-02,293.28223,12.960796,169.44846
1999-09-03,10.668182,1.1312541,0.79150456
1999-09-04,16.035494,2.084388,4.7873864
1999-09-05,15.178436,3.5534413,4.0860586
1999-09-06,8.973735,0.6900542,2.3549845
1999-09-07,17.473028,2.7809293,14.721944
1999-09-08,14.958872,1.2471447,10.666868
1999-09-09,13.1196575,5.2427745,4.419395
1999-09-10,16.49299,0.6093793,8.069369
1999-09-11,13.303482,2.3471086,0.43779883
1999-09-12,13.082376,0.04693166,8.852811
1999-09-13,11.157417,3.113176,0.28816488
1999-09-14,11.014307,4.4115815,3.0730505
1999-09-15,9.224723,0.7507966,3.881434
1999-09-16,10.524043,3.4154866,4.0215383
1999-09-17,13.858406,1.3865367,5.4920135
1999-09-18,14.128693,1.466294,2.8742669
1999-09-19,13.356213,0.046183366,2.656969
1999-09-20,12.219213,1.444629,8.036515
1999-09-21,6.106655,1.9884392,9.96501
1999-09-22,13.542261,0.6271131,2.048304
1999-09-23,9.907681,0.082281664,0.49341944
1999-09-24,10.075166,0.10252324,2.8332403
1999-09-25,12.437797,5.065747,3.3045797
1999-09-26,10.379608,1.0978471,7.843409
1999-09-27,10.567425,4.9763064,0.65452474
1999-09-28,15.302789,1.5111746,5.9501457
1999-09-29,13.081299,2.7876513,4.8583655
1999-09-30,10.407606,4.8876963,6.134697
1999-10-01,8.954779,1.5744075,6.496478
1999-10-02,8.379511,0.76719797,2.876776
1999-10-03,10.482859,3.9819498,3.6491957
1999-10-04,11.445003,0.2911713,4.08395
1999-10-05,6.5814924,1.3163003,1.0422516
1999-10-06,10.971187,0.060823355,12.400934
1999-10-07,9.648695,3.4919274,10.510188
1999-10-08,10.647669,3.1050477,1.0512398
1999-10-09,9.981366,1.8181951,8.827706
1999-10-10,9.263105,0.002454179,6.346962
1999-10-11,7.047726,1.3091993,2.9804316
1999-10-12,9.339587,3.694779,3.5794606
1999-10-13,8.459139,1.7374247,3.683797
1999-10-14,5.8512135,1.2378988,1.8955339
1999-10-15,7.093688,1.0713,1.3801396
1999-10-16,9.239336,1.1717982,0.3915354
1999-10-17,8.918202,1.0168722,8.88963
1999-10-18,8.774761,1.5897398,0.28188887
1999-10-19,8.360607,0.88524413,6.177993
1999-10-20,4.6390333,3.22595,1.3391811
1999-10-21,7.051306,1.4986485,5.4587646
1999-10-22,6.856385,5.9361835,2.3491824
1999-10-23,6.1678014,3.8335862,4.179342
1999-10-24,6.7439303,2.700823,3.5639126
1999-10-25,5.1633935,4.0552006,3.7238448
1999-10-26,7.393094,1.2638148,2.5104764
1999-10-27,4.075412,2.5103421,3.7646387
1999-10-28,5.5435476,0.15332632,6.6866913
1999-10-29,7.0145254,4.4756217,13.555552
1999-10-30,4.709624,5.4483643,3.3015738
1999-10-31,3.137569,0.28150213,0.045905385
1999-11-01,4.144593,2.236056,6.7254143
1999-11-02,6.782272,0.38197872,5.648859
1999-11-03,4.3145523,0.55290854,1.9346651
1999-11-04,6.7082105,7.265989,2.3550503
1999-11-05,80.942726,11.196698,118.54568
1999-11-06,2.9637575,0.96230596,4.567401
1999-11-07,2.3347647,7.851352,9.150144
1999-11-08,6.7424307,4.059905,4.904227
1999-11-09,5.0841584,3.7310917,6.8839173
1999-11-10,3.982235,0.3562745,3.6450708
1999-11-11,3.8472981,1.5580884,4.2867823
1999-11-12,6.1987777,1.0160961,7.112374
1999-11-13,4.4128814,0.13840127,0.02110296
1999-11-14,3.634363,0.5517603,3.6802115
1999-11-15,2.1442025,0.11463802,0.5560137
1999-11-16,2.4247537,8.061828,6.9543824
1999-11-17,3.55626,0.30504477,6.5614457
1999-11-18,0.7003827,0.34516537,2.0591855
1999-11-19,3.971974,1.3476121,3.8523054
1999-11-20,2.5161686,0.33557206,1.4860263
1999-11-21,-0.19108994,4.5231175,1.7178596
1999-11-22,3.6465533,1.4282525,4.402514
1999-11-23,1.5576622,0.1266209,1.0978823
1999-11-24,1.1642995,0.3979114,0.7701186
1999-11-25,4.789571,2.8472583,3.087891
1999-11-26,-0.014327298,2.182067,5.3005285
1999-11-27,2.9261513,3.7244437,7.53319
1999-11-28,2.6852536,3.8396688,4.245421
1999-11-29,-2.9258087,0.17949581,5.785932
1999-11-30,-1.6185316,5.121019,5.7421393
1999-12-01,3.8211794,7.69405,7.9786963
1999-12-02,4.967814,2.271839,5.2220316
1999-12-03,2.13887,0.41215044,3.169732
1999-12-04,0.93440306,0.2696544,6.4574766
1999-12-05,2.6114116,1.0483176,1.7951988
1999-12-06,7.042632,1.3285354,4.8017154
1999-12-07,-3.8916678,1.6933805,0.3924351
1999-12-08,2.3839924,6.2867756,4.906661
1999-12-09,0.69662565,3.316162,7.118832
1999-12-10,0.8650425,2.4986928,0.8434293
1999-12-11,2.7518024,0.87955356,1.8475076
1999-12-12,3.8150954,3.5715432,7.429362
1999-12-13,1.7910966,3.7153947,2.5311472
1999-12-14,2.2332993,2.415729,2.3167381
1999-12-15,2.7400644,2.162646,5.1003976
1999-12-16,1.430054,0.9266367,5.993184
1999-12-17,3.3341148,0.93927073,1.0134779
1999-12-18,1.1237025,1.4595966,9.640724
1999-12-19,2.0667934,1.6224139,4.164409
1999-12-20,-5.742921,0.023865642,0.96165425
1999-12-21,1.7304373,0.9953376,1.5569402
1999-12-22,0.19373588,0.31405857,1.5446047
1999-12-23,0.31564692,3.4280784,2.9493918
1999-12-24,-3.021794,1.2272092,1.6510634
1999-12-25,0.60187703,1.0590161,8.099404
1999-12-26,2.232945,1.0455472,12.79966
1999-12-27,1.1166728,1.4524891,4.5202236
1999-12-28,-1.5305325,0.2157483,3.3155515
